Latitude,Longitude,Individual,altitude,Hdop,num_sats,year,month_aedt,day_aedt,hour_aedt,Pack,,,,
-32.542704,152.310872,UOF1801,18,1,8,2023,1,13,23,MB,,,,
-32.543791,152.306625,UOF1801,0,0.9,8,2023,1,14,0,MB,,,,
-32.543588,152.307439,UOF1801,35,0.9,9,2023,1,14,1,MB,,,,
-32.543556,152.307337,UOF1801,8,0.7,11,2023,1,14,2,MB,,,,
-32.543403,152.309117,UOF1801,0,0.8,10,2023,1,14,3,MB,,,,
-32.543804,152.309092,UOF1801,0,1.1,7,2023,1,14,4,MB,,,,
-32.543607,152.309193,UOF1801,14,0.8,9,2023,1,14,5,MB,,,,
-32.542742,152.311838,UOF1801,34,0.9,8,2023,1,14,6,MB,,,,
-32.509503,152.320968,UOF1801,0,0.9,8,2023,1,14,7,MB,,,,
-32.509624,152.320841,UOF1801,15,1,8,2023,1,14,8,MB,,,,
-32.509611,152.320714,UOF1801,0,0.8,10,2023,1,14,9,MB,,,,
-32.509592,152.320816,UOF1801,0,1.2,8,2023,1,14,10,MB,,,,
-32.509764,152.319366,UOF1801,0,0.8,10,2023,1,14,11,MB,,,,
-32.509878,152.319417,UOF1801,2,0.8,10,2023,1,14,12,MB,,,,
-32.51012,152.319697,UOF1801,69,1,9,2023,1,14,13,MB,,,,
-32.510025,152.319366,UOF1801,0,0.9,9,2023,1,14,14,MB,,,,
-32.509872,152.319417,UOF1801,5,0.9,9,2023,1,14,15,MB,,,,
-32.509859,152.319519,UOF1801,10,1,8,2023,1,14,16,MB,,,,
-32.509726,152.319493,UOF1801,6,0.8,10,2023,1,14,17,MB,,,,
-32.509815,152.319391,UOF1801,22,1,8,2023,1,14,18,MB,,,,
-32.519002,152.322316,UOF1801,16,0.8,10,2023,1,14,19,MB,,,,
-32.539073,152.3155,UOF1801,4,0.8,9,2023,1,14,20,MB,,,,
-32.524698,152.322977,UOF1801,0,0.8,9,2023,1,14,21,MB,,,,
-32.509815,152.319315,UOF1801,26,0.9,8,2023,1,14,22,MB,,,,
-32.502815,152.305684,UOF1801,20,0.8,9,2023,1,14,23,MB,,,,
-32.504372,152.311838,UOF1801,52,0.8,9,2023,1,15,0,MB,,,,
-32.509573,152.319519,UOF1801,0,0.9,8,2023,1,15,1,MB,,,,
-32.50949,152.319468,UOF1801,8,0.7,11,2023,1,15,2,MB,,,,
-32.528558,152.322341,UOF1801,6,0.7,11,2023,1,15,3,MB,,,,
-32.517915,152.348815,UOF1801,0,0.8,10,2023,1,15,4,MB,,,,
-32.496743,152.38915,UOF1801,3,0.8,9,2023,1,15,5,MB,,,,
-32.496597,152.385665,UOF1801,0,0.9,9,2023,1,15,6,MB,,,,
-32.492064,152.397745,UOF1801,0,1.1,8,2023,1,15,7,MB,,,,
-32.492172,152.397949,UOF1801,13,1.2,6,2023,1,15,8,MB,,,,
-32.492165,152.397923,UOF1801,3,0.8,10,2023,1,15,9,MB,,,,
-32.492146,152.397847,UOF1801,0,1,9,2023,1,15,10,MB,,,,
-32.492172,152.397923,UOF1801,2,0.8,11,2023,1,15,11,MB,,,,
-32.492223,152.397974,UOF1801,0,1,9,2023,1,15,12,MB,,,,
-32.492172,152.397974,UOF1801,5,1,9,2023,1,15,13,MB,,,,
-32.492229,152.397898,UOF1801,0,0.7,11,2023,1,15,14,MB,,,,
-32.492254,152.397923,UOF1801,0,0.7,11,2023,1,15,15,MB,,,,
-32.492191,152.397949,UOF1801,11,1,8,2023,1,15,16,MB,,,,
-32.492229,152.397847,UOF1801,1,0.8,9,2023,1,15,17,MB,,,,
-32.49221,152.397872,UOF1801,0,1,8,2023,1,15,18,MB,,,,
-32.491186,152.404637,UOF1801,0,0.9,9,2023,1,15,19,MB,,,,
-32.501448,152.37857,UOF1801,3,0.8,9,2023,1,15,20,MB,,,,
-32.516757,152.347849,UOF1801,0,0.8,9,2023,1,15,21,MB,,,,
-32.538355,152.316136,UOF1801,6,1,7,2023,1,15,22,MB,,,,
-32.538546,152.316391,UOF1801,25,1.1,8,2023,1,15,23,MB,,,,
-32.524775,152.322647,UOF1801,25,0.8,9,2023,1,16,0,MB,,,,
-32.523942,152.322545,UOF1801,13,0.9,8,2023,1,16,1,MB,,,,
-32.51143,152.320154,UOF1801,27,0.8,9,2023,1,16,2,MB,,,,
-32.510037,152.319569,UOF1801,1,0.9,9,2023,1,16,3,MB,,,,
-32.510578,152.318781,UOF1801,10,1,8,2023,1,16,4,MB,,,,
-32.510597,152.319315,UOF1801,11,0.8,9,2023,1,16,5,MB,,,,
-32.525315,152.323359,UOF1801,0,0.8,9,2023,1,16,6,MB,,,,
-32.538851,152.316416,UOF1801,1,1.2,7,2023,1,16,7,MB,,,,
-32.542392,152.315958,UOF1801,16,1.1,7,2023,1,16,8,MB,,,,
-32.542392,152.315984,UOF1801,1,1.3,7,2023,1,16,9,MB,,,,
-32.542322,152.315907,UOF1801,0,1.2,8,2023,1,16,10,MB,,,,
-32.542475,152.315907,UOF1801,0,0.9,10,2023,1,16,11,MB,,,,
-32.542246,152.316034,UOF1801,0,0.9,8,2023,1,16,12,MB,,,,
-32.542399,152.315984,UOF1801,4,0.9,9,2023,1,16,14,MB,,,,
-32.542373,152.316034,UOF1801,20,0.9,9,2023,1,16,15,MB,,,,
-32.54238,152.316034,UOF1801,13,0.9,9,2023,1,16,16,MB,,,,
-32.542507,152.315958,UOF1801,3,0.9,8,2023,1,16,17,MB,,,,
-32.542392,152.315958,UOF1801,11,1.5,6,2023,1,16,18,MB,,,,
-32.542494,152.316009,UOF1801,0,1,8,2023,1,16,19,MB,,,,
-32.538972,152.31756,UOF1801,2,1.4,7,2023,1,16,20,MB,,,,
-32.524495,152.322825,UOF1801,0,0.7,10,2023,1,16,21,MB,,,,
-32.524495,152.322774,UOF1801,14,1,8,2023,1,16,22,MB,,,,
-32.528984,152.322621,UOF1801,0,1,7,2023,1,16,23,MB,,,,
-32.528233,152.322799,UOF1801,29,0.9,9,2023,1,17,0,MB,,,,
-32.529225,152.322647,UOF1801,0,0.9,9,2023,1,17,1,MB,,,,
-32.527941,152.322697,UOF1801,16,0.7,10,2023,1,17,2,MB,,,,
-32.532099,152.32168,UOF1801,0,0.8,10,2023,1,17,3,MB,,,,
-32.541979,152.310134,UOF1801,10,0.9,9,2023,1,17,4,MB,,,,
-32.509662,152.318705,UOF1801,12,0.7,10,2023,1,17,5,MB,,,,
-32.474999,152.365982,UOF1801,9,0.8,10,2023,1,17,6,MB,,,,
-32.479062,152.42544,UOF1801,0,0.9,8,2023,1,17,7,MB,,,,
-32.495319,152.39009,UOF1801,25,0.9,8,2023,1,17,8,MB,,,,
-32.502967,152.37328,UOF1801,27,1,9,2023,1,17,9,MB,,,,
-32.503285,152.372568,UOF1801,0,1.2,8,2023,1,17,10,MB,,,,
-32.503304,152.372568,UOF1801,0,1,8,2023,1,17,11,MB,,,,
-32.503273,152.372517,UOF1801,16,0.9,9,2023,1,17,12,MB,,,,
-32.50326,152.372568,UOF1801,7,1.2,9,2023,1,17,13,MB,,,,
-32.503349,152.372594,UOF1801,0,0.8,10,2023,1,17,14,MB,,,,
-32.503266,152.372619,UOF1801,0,0.7,11,2023,1,17,15,MB,,,,
-32.503203,152.372594,UOF1801,0,1,8,2023,1,17,16,MB,,,,
-32.503285,152.372594,UOF1801,7,0.8,9,2023,1,17,17,MB,,,,
-32.506649,152.367965,UOF1801,5,1.1,7,2023,1,17,18,MB,,,,
-32.523408,152.340016,UOF1801,7,0.8,10,2023,1,17,19,MB,,,,
-32.525658,152.335439,UOF1801,0,0.8,9,2023,1,17,20,MB,,,,
-32.538895,152.315958,UOF1801,5,0.7,10,2023,1,17,21,MB,,,,
-32.539334,152.317484,UOF1801,10,1,8,2023,1,17,22,MB,,,,
-32.539112,152.317153,UOF1801,9,0.8,9,2023,1,17,23,MB,,,,
-32.527458,152.322316,UOF1801,36,0.8,10,2023,1,18,0,MB,,,,
-32.524546,152.322621,UOF1801,40,0.9,9,2023,1,18,1,MB,,,,
-32.53248,152.321578,UOF1801,27,0.8,10,2023,1,18,2,MB,,,,
-32.530757,152.322443,UOF1801,15,0.8,10,2023,1,18,3,MB,,,,
-32.52693,152.321807,UOF1801,16,0.8,10,2023,1,18,4,MB,,,,
-32.52604,152.322316,UOF1801,4,0.7,10,2023,1,18,5,MB,,,,
-32.51595,152.32491,UOF1801,22,0.9,8,2023,1,18,6,MB,,,,
-32.51623,152.326665,UOF1801,0,0.8,9,2023,1,18,7,MB,,,,
-32.515829,152.326868,UOF1801,0,0.8,9,2023,1,18,8,MB,,,,
-32.515187,152.32463,UOF1801,8,1,8,2023,1,18,9,MB,,,,
-32.52878,152.322469,UOF1801,0,1,9,2023,1,18,10,MB,,,,
-32.528717,152.322494,UOF1801,34,0.7,12,2023,1,18,11,MB,,,,
-32.52864,152.32257,UOF1801,22,1.3,6,2023,1,18,12,MB,,,,
-32.528729,152.32257,UOF1801,3,0.9,11,2023,1,18,13,MB,,,,
-32.525773,152.322392,UOF1801,12,0.7,11,2023,1,18,14,MB,,,,
-32.528736,152.32257,UOF1801,0,1,8,2023,1,18,15,MB,,,,
-32.528647,152.322596,UOF1801,0,0.7,10,2023,1,18,16,MB,,,,
-32.528615,152.322494,UOF1801,0,0.8,9,2023,1,18,17,MB,,,,
-32.528596,152.32257,UOF1801,8,1.1,7,2023,1,18,18,MB,,,,
-32.528717,152.322545,UOF1801,10,0.9,9,2023,1,18,19,MB,,,,
-32.525506,152.322341,UOF1801,1,1,8,2023,1,18,20,MB,,,,
-32.528678,152.322545,UOF1801,0,0.9,8,2023,1,18,21,MB,,,,
-32.539213,152.315602,UOF1801,0,1.2,6,2023,1,18,22,MB,,,,
-32.539182,152.3155,UOF1801,5,1.2,6,2023,1,18,23,MB,,,,
-32.539296,152.315755,UOF1801,34,0.9,9,2023,1,19,0,MB,,,,
-32.538514,152.316543,UOF1801,22,0.8,9,2023,1,19,1,MB,,,,
-32.532627,152.321502,UOF1801,30,0.7,11,2023,1,19,2,MB,,,,
-32.524412,152.322647,UOF1801,0,1.4,7,2023,1,19,3,MB,,,,
-32.524533,152.322647,UOF1801,23,0.8,10,2023,1,19,4,MB,,,,
-32.524718,152.32257,UOF1801,11,0.8,9,2023,1,19,5,MB,,,,
-32.510444,152.319468,UOF1801,0,0.8,9,2023,1,19,6,MB,,,,
-32.508778,152.321172,UOF1801,17,1,8,2023,1,19,7,MB,,,,
-32.512135,152.322596,UOF1801,21,0.8,10,2023,1,19,8,MB,,,,
-32.512173,152.322748,UOF1801,13,0.9,9,2023,1,19,9,MB,,,,
-32.51225,152.322748,UOF1801,8,0.8,10,2023,1,19,10,MB,,,,
-32.512205,152.322774,UOF1801,8,0.7,11,2023,1,19,11,MB,,,,
-32.511964,152.325012,UOF1801,7,0.9,9,2023,1,19,12,MB,,,,
-32.511945,152.324961,UOF1801,28,1,9,2023,1,19,13,MB,,,,
-32.512027,152.325037,UOF1801,0,0.7,11,2023,1,19,14,MB,,,,
-32.511926,152.325037,UOF1801,0,0.8,10,2023,1,19,15,MB,,,,
-32.51183,152.325063,UOF1801,20,0.9,9,2023,1,19,16,MB,,,,
-32.512002,152.324478,UOF1801,13,1,8,2023,1,19,17,MB,,,,
-32.511824,152.324579,UOF1801,19,1.1,7,2023,1,19,18,MB,,,,
-32.529969,152.322799,UOF1801,19,0.9,9,2023,1,19,19,MB,,,,
-32.539093,152.320027,UOF1801,8,0.8,9,2023,1,19,20,MB,,,,
-32.539239,152.317153,UOF1801,0,3.7,3,2023,1,19,21,MB,,,,
-32.539131,152.317662,UOF1801,0,1.2,6,2023,1,19,22,MB,,,,
-32.539563,152.317433,UOF1801,0,1.2,6,2023,1,19,23,MB,,,,
-32.538857,152.316467,UOF1801,75,1.1,7,2023,1,20,0,MB,,,,
-32.52714,152.321909,UOF1801,14,0.7,10,2023,1,20,1,MB,,,,
-32.500075,152.308431,UOF1801,51,0.7,11,2023,1,20,2,MB,,,,
-32.500392,152.30459,UOF1801,23,0.9,9,2023,1,20,3,MB,,,,
-32.509071,152.319849,UOF1801,1,0.8,10,2023,1,20,4,MB,,,,
-32.509484,152.327046,UOF1801,5,0.7,10,2023,1,20,5,MB,,,,
-32.525442,152.323333,UOF1801,0,1,7,2023,1,20,6,MB,,,,
-32.508422,152.3361,UOF1801,37,0.9,8,2023,1,20,7,MB,,,,
-32.505313,152.329869,UOF1801,38,0.8,10,2023,1,20,8,MB,,,,
-32.504182,152.329717,UOF1801,1,1.2,7,2023,1,20,9,MB,,,,
-32.504144,152.329742,UOF1801,0,0.9,9,2023,1,20,10,MB,,,,
-32.50422,152.329717,UOF1801,0,0.7,11,2023,1,20,11,MB,,,,
-32.504163,152.329818,UOF1801,2,0.9,9,2023,1,20,12,MB,,,,
-32.504156,152.329818,UOF1801,21,1,9,2023,1,20,13,MB,,,,
-32.504201,152.329793,UOF1801,0,0.7,11,2023,1,20,14,MB,,,,
-32.504169,152.329818,UOF1801,0,0.8,10,2023,1,20,15,MB,,,,
-32.504786,152.326538,UOF1801,3,0.9,9,2023,1,20,16,MB,,,,
-32.505129,152.326588,UOF1801,11,0.8,9,2023,1,20,17,MB,,,,
-32.504856,152.326538,UOF1801,9,1.5,6,2023,1,20,18,MB,,,,
-32.504849,152.326588,UOF1801,19,0.9,8,2023,1,20,19,MB,,,,
-32.504862,152.326538,UOF1801,5,0.9,8,2023,1,20,20,MB,,,,
-32.527725,152.322214,UOF1801,2,0.8,9,2023,1,20,21,MB,,,,
-32.52445,152.322647,UOF1801,10,1,8,2023,1,20,22,MB,,,,
-32.524482,152.322748,UOF1801,8,1.1,8,2023,1,20,23,MB,,,,
-32.530605,152.322723,UOF1801,29,1,8,2023,1,21,0,MB,,,,
-32.525773,152.322113,UOF1801,0,0.8,8,2023,1,21,1,MB,,,,
-32.527044,152.322291,UOF1801,0,0.7,11,2023,1,21,2,MB,,,,
-32.526905,152.321909,UOF1801,12,0.9,9,2023,1,21,3,MB,,,,
-32.526905,152.321935,UOF1801,16,0.7,11,2023,1,21,4,MB,,,,
-32.527261,152.322316,UOF1801,6,0.7,11,2023,1,21,5,MB,,,,
-32.550352,152.307973,UOF1801,5,0.8,9,2023,1,21,6,MB,,,,
-32.509389,152.3184,UOF1801,0,1,7,2023,1,21,7,MB,,,,
-32.501365,152.314051,UOF1801,19,0.8,10,2023,1,21,8,MB,,,,
-32.502643,152.308405,UOF1801,56,0.8,10,2023,1,21,9,MB,,,,
-32.481948,152.299301,UOF1801,0,0.8,10,2023,1,21,10,MB,,,,
-32.480454,152.292104,UOF1801,6,0.7,12,2023,1,21,11,MB,,,,
-32.480607,152.291214,UOF1801,0,1.7,5,2023,1,21,13,MB,,,,
-32.480473,152.292129,UOF1801,11,1.2,6,2023,1,21,14,MB,,,,
-32.48048,152.292104,UOF1801,21,1.3,5,2023,1,21,15,MB,,,,
-32.480467,152.292205,UOF1801,17,1.1,7,2023,1,21,16,MB,,,,
-32.480492,152.29218,UOF1801,17,1.7,6,2023,1,21,17,MB,,,,
-32.480531,152.292104,UOF1801,62,1.1,8,2023,1,21,18,MB,,,,
-32.48397,152.303548,UOF1801,41,1.8,6,2023,1,21,19,MB,,,,
-32.528462,152.322469,UOF1801,10,0.9,8,2023,1,21,21,MB,,,,
-32.527006,152.321909,UOF1801,3,1.7,5,2023,1,21,22,MB,,,,
-32.524635,152.322647,UOF1801,23,1.7,4,2023,1,21,23,MB,,,,
-32.52445,152.322647,UOF1801,6,1,8,2023,1,22,0,MB,,,,
-32.52447,152.322647,UOF1801,15,0.9,8,2023,1,22,1,MB,,,,
-32.530916,152.322265,UOF1801,17,1,7,2023,1,22,2,MB,,,,
-32.520642,152.343856,UOF1801,8,0.9,9,2023,1,22,3,MB,,,,
-32.495408,152.38536,UOF1801,12,0.9,9,2023,1,22,4,MB,,,,
-32.494861,152.385818,UOF1801,6,0.9,9,2023,1,22,5,MB,,,,
-32.483048,152.416361,UOF1801,0,1,7,2023,1,22,6,MB,,,,
-32.466022,152.423812,UOF1801,36,1.4,6,2023,1,22,7,MB,,,,
-32.457185,152.424601,UOF1801,60,1.2,7,2023,1,22,8,MB,,,,
-32.460701,152.426686,UOF1801,63,1.2,7,2023,1,22,9,MB,,,,
-32.462862,152.422643,UOF1801,6,1.1,8,2023,1,22,10,MB,,,,
-32.462977,152.422515,UOF1801,22,0.8,10,2023,1,22,11,MB,,,,
-32.462958,152.422592,UOF1801,17,0.9,9,2023,1,22,12,MB,,,,
-32.462875,152.422592,UOF1801,32,0.9,10,2023,1,22,13,MB,,,,
-32.462983,152.422693,UOF1801,14,0.8,10,2023,1,22,14,MB,,,,
-32.462767,152.423049,UOF1801,11,1.2,7,2023,1,22,15,MB,,,,
-32.462869,152.423024,UOF1801,21,0.8,10,2023,1,22,16,MB,,,,
-32.463034,152.423889,UOF1801,29,0.8,9,2023,1,22,17,MB,,,,
-32.463002,152.423762,UOF1801,14,1.1,8,2023,1,22,18,MB,,,,
-32.462907,152.422643,UOF1801,40,1,8,2023,1,22,19,MB,,,,
-32.46257,152.421015,UOF1801,11,0.8,9,2023,1,22,20,MB,,,,
-32.463066,152.423812,UOF1801,52,0.8,10,2023,1,22,21,MB,,,,
-32.462945,152.423863,UOF1801,15,1,8,2023,1,22,22,MB,,,,
-32.462977,152.423812,UOF1801,24,1,8,2023,1,22,23,MB,,,,
-32.463078,152.423889,UOF1801,14,0.9,9,2023,1,23,0,MB,,,,
-32.462881,152.422643,UOF1801,31,1.1,7,2023,1,23,1,MB,,,,
-32.462621,152.422617,UOF1801,15,1,7,2023,1,23,2,MB,,,,
-32.4629,152.422617,UOF1801,24,0.9,9,2023,1,23,3,MB,,,,
-32.462938,152.422566,UOF1801,28,0.8,10,2023,1,23,4,MB,,,,
-32.462951,152.422643,UOF1801,23,0.8,9,2023,1,23,5,MB,,,,
-32.461883,152.425643,UOF1801,30,1,7,2023,1,23,6,MB,,,,
-32.462888,152.422693,UOF1801,33,1.1,7,2023,1,23,7,MB,,,,
-32.462996,152.423787,UOF1801,11,1.3,6,2023,1,23,8,MB,,,,
-32.462996,152.423838,UOF1801,0,1.1,8,2023,1,23,9,MB,,,,
-32.462938,152.423838,UOF1801,0,0.9,9,2023,1,23,10,MB,,,,
-32.462945,152.422617,UOF1801,39,0.8,10,2023,1,23,11,MB,,,,
-32.462519,152.420506,UOF1801,0,0.8,10,2023,1,23,12,MB,,,,
-32.47423,152.421422,UOF1801,18,0.9,10,2023,1,23,13,MB,,,,
-32.495128,152.393091,UOF1801,0,0.7,11,2023,1,23,14,MB,,,,
-32.502859,152.375162,UOF1801,3,0.9,8,2023,1,23,15,MB,,,,
-32.509815,152.360438,UOF1801,0,0.9,9,2023,1,23,16,MB,,,,
-32.509853,152.360438,UOF1801,0,1,8,2023,1,23,17,MB,,,,
-32.509821,152.360412,UOF1801,12,1.1,8,2023,1,23,18,MB,,,,
-32.509834,152.360438,UOF1801,10,0.8,10,2023,1,23,19,MB,,,,
-32.536333,152.323562,UOF1801,0,0.9,8,2023,1,23,20,MB,,,,
-32.523859,152.322621,UOF1801,6,0.8,10,2023,1,23,21,MB,,,,
-32.523866,152.322621,UOF1801,20,0.9,9,2023,1,23,22,MB,,,,
-32.526123,152.322341,UOF1801,19,0.8,10,2023,1,23,23,MB,,,,
-32.526135,152.322367,UOF1801,25,0.9,9,2023,1,24,0,MB,,,,
-32.52611,152.322367,UOF1801,20,0.9,9,2023,1,24,1,MB,,,,
-32.524438,152.322672,UOF1801,3,0.7,11,2023,1,24,2,MB,,,,
-32.524482,152.322647,UOF1801,2,1,8,2023,1,24,3,MB,,,,
-32.524444,152.322647,UOF1801,15,0.9,9,2023,1,24,4,MB,,,,
-32.52447,152.322697,UOF1801,10,0.8,9,2023,1,24,5,MB,,,,
-32.512161,152.321197,UOF1801,2,1.1,7,2023,1,24,6,MB,,,,
-32.482807,152.352147,UOF1801,8,1.2,7,2023,1,24,7,MB,,,,
-32.469487,152.364685,UOF1801,27,0.8,10,2023,1,24,8,MB,,,,
-32.469964,152.362218,UOF1801,0,1.4,8,2023,1,24,9,MB,,,,
-32.470021,152.362319,UOF1801,4,1.1,8,2023,1,24,10,MB,,,,
-32.470091,152.362319,UOF1801,0,0.7,11,2023,1,24,11,MB,,,,
-32.470085,152.362218,UOF1801,16,0.7,11,2023,1,24,12,MB,,,,
-32.470066,152.362243,UOF1801,0,1,9,2023,1,24,13,MB,,,,
-32.470104,152.362269,UOF1801,0,0.7,10,2023,1,24,14,MB,,,,
-32.469938,152.362548,UOF1801,35,0.9,8,2023,1,24,15,MB,,,,
-32.469919,152.36237,UOF1801,1,0.9,8,2023,1,24,16,MB,,,,
-32.469907,152.362345,UOF1801,11,1.3,6,2023,1,24,17,MB,,,,
-32.489762,152.341364,UOF1801,54,0.8,10,2023,1,24,18,MB,,,,
-32.518379,152.322036,UOF1801,44,0.9,8,2023,1,24,19,MB,,,,
-32.527432,152.322062,UOF1801,0,1.1,6,2023,1,24,20,MB,,,,
-32.527044,152.321884,UOF1801,23,0.9,8,2023,1,24,21,MB,,,,
-32.524489,152.322672,UOF1801,19,0.8,9,2023,1,24,22,MB,,,,
-32.525271,152.322214,UOF1801,10,0.9,9,2023,1,24,23,MB,,,,
-32.526294,152.322443,UOF1801,26,1,8,2023,1,25,0,MB,,,,
-32.527337,152.322367,UOF1801,26,0.7,11,2023,1,25,1,MB,,,,
-32.524482,152.322723,UOF1801,13,0.7,10,2023,1,25,2,MB,,,,
-32.524406,152.322647,UOF1801,0,0.9,9,2023,1,25,3,MB,,,,
-32.5255,152.322113,UOF1801,8,1,9,2023,1,25,4,MB,,,,
-32.542017,152.309982,UOF1801,5,0.8,9,2023,1,25,5,MB,,,,
-32.527579,152.322672,UOF1801,0,0.9,8,2023,1,25,6,MB,,,,
-32.518627,152.322748,UOF1801,0,1.2,8,2023,1,25,7,MB,,,,
-32.514183,152.325241,UOF1801,0,0.8,10,2023,1,25,8,MB,,,,
-32.514132,152.325164,UOF1801,0,1.3,7,2023,1,25,9,MB,,,,
-32.514157,152.325215,UOF1801,13,1,8,2023,1,25,10,MB,,,,
-32.515956,152.323816,UOF1801,4,0.8,10,2023,1,25,11,MB,,,,
-32.52747,152.32224,UOF1801,33,1.1,9,2023,1,25,12,MB,,,,
-32.526224,152.322214,UOF1801,17,0.9,10,2023,1,25,13,MB,,,,
-32.526282,152.322392,UOF1801,0,0.9,9,2023,1,25,14,MB,,,,
-32.527089,152.322011,UOF1801,0,1.2,7,2023,1,25,15,MB,,,,
-32.526008,152.322291,UOF1801,7,1,7,2023,1,25,16,MB,,,,
-32.526053,152.322265,UOF1801,34,1.4,6,2023,1,25,17,MB,,,,
-32.52583,152.322392,UOF1801,42,1.1,7,2023,1,25,18,MB,,,,
-32.527604,152.322214,UOF1801,69,1,7,2023,1,25,19,MB,,,,
-32.527375,152.322494,UOF1801,0,1.1,7,2023,1,25,20,MB,,,,
-32.524584,152.322774,UOF1801,31,0.8,9,2023,1,25,21,MB,,,,
-32.52611,152.322545,UOF1801,0,1.1,8,2023,1,25,22,MB,,,,
-32.526288,152.322367,UOF1801,14,0.9,9,2023,1,25,23,MB,,,,
-32.526199,152.322392,UOF1801,7,1.2,7,2023,1,26,0,MB,,,,
-32.526192,152.322367,UOF1801,0,1.1,7,2023,1,26,1,MB,,,,
-32.526148,152.322316,UOF1801,10,0.7,11,2023,1,26,2,MB,,,,
-32.524489,152.322621,UOF1801,0,1,8,2023,1,26,3,MB,,,,
-32.524514,152.322647,UOF1801,14,0.9,9,2023,1,26,4,MB,,,,
-32.524482,152.322647,UOF1801,9,1,8,2023,1,26,5,MB,,,,
-32.509249,152.318552,UOF1801,1,1.2,7,2023,1,26,6,MB,,,,
-32.484784,152.304616,UOF1801,21,1,7,2023,1,26,7,MB,,,,
-32.49139,152.307032,UOF1801,16,0.9,8,2023,1,26,8,MB,,,,
-32.509484,152.319137,UOF1801,18,1,9,2023,1,26,9,MB,,,,
-32.526173,152.322367,UOF1801,6,0.7,11,2023,1,26,10,MB,,,,
-32.524864,152.322647,UOF1801,10,0.7,11,2023,1,26,11,MB,,,,
-32.528596,152.322596,UOF1801,9,1,10,2023,1,26,12,MB,,,,
-32.526053,152.32257,UOF1801,14,0.8,10,2023,1,26,13,MB,,,,
-32.526142,152.322545,UOF1801,0,0.7,11,2023,1,26,14,MB,,,,
-32.52618,152.322392,UOF1801,0,1.3,6,2023,1,26,15,MB,,,,
-32.526447,152.322291,UOF1801,5,0.9,8,2023,1,26,16,MB,,,,
-32.526173,152.322265,UOF1801,43,1.1,6,2023,1,26,17,MB,,,,
-32.527706,152.322367,UOF1801,35,0.8,9,2023,1,26,18,MB,,,,
-32.526994,152.322545,UOF1801,132,1,7,2023,1,26,19,MB,,,,
-32.526714,152.322011,UOF1801,0,0.9,7,2023,1,26,20,MB,,,,
-32.526638,152.321858,UOF1801,13,1.1,7,2023,1,26,21,MB,,,,
-32.526148,152.322392,UOF1801,3,1,8,2023,1,26,22,MB,,,,
-32.526142,152.322469,UOF1801,0,1.1,7,2023,1,26,23,MB,,,,
-32.525328,152.322367,UOF1801,26,1,8,2023,1,27,0,MB,,,,
-32.526104,152.322469,UOF1801,7,0.9,9,2023,1,27,1,MB,,,,
-32.527521,152.321985,UOF1801,0,0.7,11,2023,1,27,2,MB,,,,
-32.526542,152.321935,UOF1801,5,1,8,2023,1,27,3,MB,,,,
-32.526015,152.322418,UOF1801,22,1,7,2023,1,27,5,MB,,,,
-32.530554,152.321502,UOF1801,0,3,4,2023,1,27,6,MB,,,,
-32.515963,152.351003,UOF1801,15,1.1,8,2023,1,27,7,MB,,,,
-32.498695,152.381215,UOF1801,39,1.3,7,2023,1,27,8,MB,,,,
-32.495688,152.384699,UOF1801,0,1.3,7,2023,1,27,9,MB,,,,
-32.49694,152.388158,UOF1801,11,0.9,10,2023,1,27,10,MB,,,,
-32.493799,152.393498,UOF1801,24,0.8,9,2023,1,27,11,MB,,,,
-32.493939,152.393295,UOF1801,21,1.3,8,2023,1,27,12,MB,,,,
-32.493971,152.393371,UOF1801,21,1.1,7,2023,1,27,13,MB,,,,
-32.494149,152.393422,UOF1801,0,1.6,6,2023,1,27,14,MB,,,,
-32.493984,152.39332,UOF1801,14,1.3,6,2023,1,27,15,MB,,,,
-32.535297,152.322214,UOF1801,31,1.6,5,2023,2,2,3,MB,,,,
-32.535354,152.322163,UOF1801,0,1.4,5,2023,2,2,4,MB,,,,
-32.535227,152.322214,UOF1801,0,1.8,5,2023,2,2,5,MB,,,,
-32.534884,152.321655,UOF1801,17,1.6,6,2023,2,2,6,MB,,,,
-32.504773,152.319112,UOF1801,12,1.3,6,2023,2,2,7,MB,,,,
-32.504786,152.318756,UOF1801,27,1,9,2023,2,2,8,MB,,,,
-32.504798,152.318705,UOF1801,0,1.3,7,2023,2,2,9,MB,,,,
-32.504817,152.318857,UOF1801,37,1.2,8,2023,2,2,10,MB,,,,
-32.504811,152.318781,UOF1801,19,1.4,7,2023,2,2,11,MB,,,,
-32.504843,152.31873,UOF1801,19,1.5,7,2023,2,2,12,MB,,,,
-32.504875,152.318705,UOF1801,23,1,8,2023,2,2,13,MB,,,,
-32.504837,152.318781,UOF1801,0,1.3,7,2023,2,2,14,MB,,,,
-32.503788,152.320103,UOF1801,16,1,7,2023,2,2,15,MB,,,,
-32.50963,152.318425,UOF1801,17,1.3,5,2023,2,2,16,MB,,,,
-32.510737,152.319137,UOF1801,15,1.8,4,2023,2,2,17,MB,,,,
-32.527133,152.321807,UOF1801,14,1.8,4,2023,2,2,18,MB,,,,
-32.527801,152.322545,UOF1801,24,1.5,4,2023,2,2,19,MB,,,,
-32.528265,152.322087,UOF1801,11,1,6,2023,2,2,20,MB,,,,
